845.190435,00000170,8,94,00,00,00,00,00,00,00,R
845.190665,0000017c,8,27,70,00,00,00,00,00,00,R
845.190877,0000014a,8,00,00,00,87,e1,19,b0,cc,R
845.191087,00000309,8,09,9e,00,00,00,00,00,00,R
845.195995,00000309,8,09,a3,00,00,00,00,00,00,R
845.196209,0000014a,8,00,00,00,87,0f,86,ab,c0,R
845.196427,0000017c,8,22,02,00,00,00,00,00,00,R
845.196636,00000170,8,c1,00,00,00,00,00,00,00,R
845.202115,00000170,8,2c,00,00,00,00,00,00,00,R
845.202347,0000017c,8,25,dc,00,00,00,00,00,00,R
845.202559,00000309,8,09,9f,00,00,00,00,00,00,R
845.202769,0000014a,8,00,00,00,86,60,dd,95,44,R
845.208073,00000309,8,09,a4,00,00,00,00,00,00,R
845.208287,00000170,8,6b,00,00,00,00,00,00,00,R
845.208509,0000017c,8,20,70,00,00,00,00,00,00,R
845.208720,0000014a,8,00,00,00,ed,ef,87,72,70,R
845.214050,0000014a,8,00,00,00,a7,82,3a,ef,96,R
845.214264,00000170,8,2d,00,00,00,00,00,00,00,R
845.214557,00000309,8,09,a1,00,00,00,00,00,00,R
845.214778,0000017c,8,24,58,00,00,00,00,00,00,R
845.220042,0000014a,8,00,00,00,a6,3b,d6,b6,36,R
845.220259,00000309,8,09,a6,00,00,00,00,00,00,R
845.220477,0000017c,8,1f,3a,00,00,00,00,00,00,R
845.220686,00000170,8,f1,00,00,00,00,00,00,00,R
845.225736,00000309,8,09,a2,00,00,00,00,00,00,R
845.225963,0000017c,8,23,1f,00,00,00,00,00,00,R
845.226174,0000014a,8,00,00,00,a5,28,2c,53,64,R
845.226382,00000170,8,3a,00,00,00,00,00,00,00,R
845.231748,00000309,8,09,a7,00,00,00,00,00,00,R
845.231970,0000017c,8,1e,06,00,00,00,00,00,00,R
845.232182,0000014a,8,00,00,00,a3,c1,32,5c,9a,R
845.232392,00000170,8,4c,00,00,00,00,00,00,00,R
845.237748,00000309,8,09,a3,00,00,00,00,00,00,R
845.237960,00000170,8,9f,00,00,00,00,00,00,00,R
845.238179,0000017c,8,22,14,00,00,00,00,00,00,R
845.238389,0000014a,8,00,00,00,a2,95,64,11,80,R
845.243591,00000309,8,09,a8,00,00,00,00,00,00,R
845.243811,0000017c,8,1d,07,00,00,00,00,00,00,R
845.244023,0000014a,8,00,00,00,a1,1e,e1,f0,64,R
845.244231,00000170,8,83,00,00,00,00,00,00,00,R
845.249659,0000017c,8,21,36,00,00,00,00,00,00,R
845.249870,00000170,8,57,00,00,00,00,00,00,00,R
845.250082,00000309,8,09,a4,00,00,00,00,00,00,R
845.250291,0000014a,8,00,00,00,9f,e7,33,75,a4,R
845.255632,00000170,8,23,00,00,00,00,00,00,00,R
845.255848,0000014a,8,00,00,00,9e,6e,6d,df,78,R
845.256060,00000309,8,09,a9,00,00,00,00,00,00,R
845.256276,0000017c,8,1c,42,00,00,00,00,00,00,R
845.261704,0000017c,8,20,95,00,00,00,00,00,00,R
845.261916,00000170,8,65,00,00,00,00,00,00,00,R
845.262126,0000014a,8,00,00,00,9d,32,91,89,60,R
845.262336,00000309,8,09,a4,00,00,00,00,00,00,R
845.267719,0000014a,8,00,00,00,9b,b5,f2,c9,0e,R
845.267940,0000017c,8,1b,c1,00,00,00,00,00,00,R
845.268149,00000170,8,66,00,00,00,00,00,00,00,R
845.268358,00000309,8,09,a9,00,00,00,00,00,00,R
845.273566,00000309,8,09,a5,00,00,00,00,00,00,R
845.273780,0000014a,8,00,00,00,9a,72,4e,4a,b8,R
845.273988,00000170,8,03,00,00,00,00,00,00,00,R
845.274205,0000017c,8,20,3b,00,00,00,00,00,00,R
845.279906,00000170,8,24,00,00,00,00,00,00,00,R
845.280128,00000309,8,09,a9,00,00,00,00,00,00,R
845.280431,0000017c,8,1b,89,00,00,00,00,00,00,R
845.280641,0000014a,8,00,00,00,99,00,a2,3d,4e,R
845.286245,0000017c,8,20,28,00,00,00,00,00,00,R
845.286457,00000170,8,ae,00,00,00,00,00,00,00,R
845.286669,0000014a,8,00,00,00,97,c7,ad,37,0a,R
845.286879,00000309,8,09,a5,00,00,00,00,00,00,R
845.291946,00000309,8,09,a9,00,00,00,00,00,00,R
845.292158,00000170,8,e3,00,00,00,00,00,00,00,R
845.292372,0000014a,8,00,00,00,96,65,f3,b3,d2,R
845.292590,0000017c,8,1b,97,00,00,00,00,00,00,R
845.298135,0000014a,8,00,00,00,95,3b,07,1b,f8,R
845.298351,00000309,8,09,a4,00,00,00,00,00,00,R
845.298570,0000017c,8,20,58,00,00,00,00,00,00,R
845.298778,00000170,8,35,00,00,00,00,00,00,00,R
845.303742,0000017c,8,1b,e6,00,00,00,00,00,00,R
845.303958,0000014a,8,00,00,00,93,eb,08,0c,4c,R
845.304169,00000309,8,09,a9,00,00,00,00,00,00,R
845.304378,00000170,8,2c,00,00,00,00,00,00,00,R
845.309739,00000170,8,46,00,00,00,00,00,00,00,R
845.309960,00000309,8,09,a4,00,00,00,00,00,00,R
845.310182,0000017c,8,20,c5,00,00,00,00,00,00,R
845.310393,0000014a,8,00,00,00,92,ce,07,12,c8,R
845.315886,0000014a,8,00,00,00,91,94,7f,38,56,R
845.316108,0000017c,8,1c,6c,00,00,00,00,00,00,R
845.316319,00000309,8,09,a8,00,00,00,00,00,00,R
845.316529,00000170,8,97,00,00,00,00,00,00,00,R
845.322039,00000309,8,09,a3,00,00,00,00,00,00,R
845.322251,00000170,8,5e,00,00,00,00,00,00,00,R
845.322463,0000014a,8,00,00,00,90,87,9c,70,e4,R
845.322681,0000017c,8,21,64,00,00,00,00,00,00,R
845.327720,0000017c,8,1d,1d,00,00,00,00,00,00,R
845.327931,00000170,8,8e,00,00,00,00,00,00,00,R
845.328143,00000309,8,09,a8,00,00,00,00,00,00,R
845.328353,0000014a,8,00,00,00,8f,60,f3,3d,d0,R
845.333772,00000309,8,09,a3,00,00,00,00,00,00,R
845.333985,00000170,8,96,00,00,00,00,00,00,00,R
845.334198,0000014a,8,00,00,00,8e,67,7e,73,d8,R
845.334417,0000017c,8,22,27,00,00,00,00,00,00,R
845.339857,00000170,8,c1,00,00,00,00,00,00,00,R
845.340082,00000309,8,09,a7,00,00,00,00,00,00,R
845.340304,0000017c,8,1d,ec,00,00,00,00,00,00,R
845.340515,0000014a,8,00,00,00,8d,54,d3,99,20,R
845.345801,0000014a,8,00,00,00,8c,6b,e5,a2,0e,R
845.346014,00000170,8,96,00,00,00,00,00,00,00,R
845.346226,00000309,8,09,a2,00,00,00,00,00,00,R
845.346444,0000017c,8,23,00,00,00,00,00,00,00,R
845.351809,00000309,8,09,a6,00,00,00,00,00,00,R
845.352038,0000014a,8,00,00,00,8b,6e,09,5c,98,R
845.352277,0000017c,8,1e,ca,00,00,00,00,00,00,R
845.352494,00000170,8,5b,00,00,00,00,00,00,00,R
845.357888,00000170,8,db,00,00,00,00,00,00,00,R
845.358109,00000309,8,09,a1,00,00,00,00,00,00,R
845.358320,0000014a,8,00,00,00,8a,97,08,0d,50,R
845.358539,0000017c,8,23,e1,00,00,00,00,00,00,R
845.363846,00000170,8,e9,00,00,00,00,00,00,00,R
845.364068,0000014a,8,00,00,00,89,aa,64,48,8c,R
845.364288,0000017c,8,1f,a8,00,00,00,00,00,00,R
845.364498,00000309,8,09,a5,00,00,00,00,00,00,R
845.369976,0000014a,8,00,00,00,88,e6,30,3c,ea,R
845.370191,00000309,8,09,a0,00,00,00,00,00,00,R
845.370399,00000170,8,e6,00,00,00,00,00,00,00,R
845.370617,0000017c,8,24,bb,00,00,00,00,00,00,R
845.375989,00000170,8,d5,00,00,00,00,00,00,00,R
845.376212,00000309,8,09,a4,00,00,00,00,00,00,R
845.376431,0000017c,8,20,79,00,00,00,00,00,00,R
845.376642,0000014a,8,00,00,00,88,0c,22,4a,72,R
845.382012,00000170,8,76,00,00,00,00,00,00,00,R
845.382246,0000014a,8,00,00,00,87,55,65,3a,f2,R
845.382491,0000017c,8,25,81,00,00,00,00,00,00,R
845.382705,00000309,8,09,9f,00,00,00,00,00,00,R
845.387751,00000309,8,09,a4,00,00,00,00,00,00,R
845.387968,0000014a,8,00,00,00,86,8f,4e,dc,92,R
845.388177,00000170,8,2e,00,00,00,00,00,00,00,R
845.388396,0000017c,8,21,31,00,00,00,00,00,00,R
845.393786,00000309,8,09,9f,00,00,00,00,00,00,R
845.393998,00000170,8,af,00,00,00,00,00,00,00,R
845.394219,0000017c,8,26,29,00,00,00,00,00,00,R
845.394428,0000014a,8,00,00,00,85,e6,13,7b,4e,R
845.400113,00000309,8,09,a3,00,00,00,00,00,00,R
845.400328,0000014a,8,00,00,00,85,32,07,3c,6e,R
845.400547,0000017c,8,21,c5,00,00,00,00,00,00,R
845.400757,00000170,8,2f,00,00,00,00,00,00,00,R
845.405954,00000170,8,0d,00,00,00,00,00,00,00,R
845.406189,00000309,8,09,9e,00,00,00,00,00,00,R
845.406412,00000202,8,00,f3,00,00,00,00,00,00,R
845.406638,0000017c,8,26,a9,00,00,00,00,00,00,R
845.406849,0000014a,8,00,00,00,84,95,c0,2a,32,R
845.412303,00000170,8,61,00,00,00,00,00,00,00,R
845.412536,0000017c,8,22,2f,00,00,00,00,00,00,R
845.412747,0000014a,8,00,00,00,83,f0,04,2a,0c,R
845.412956,00000309,8,09,a3,00,00,00,00,00,00,R
845.417863,0000014a,8,00,00,00,83,62,28,c4,b4,R
845.418076,00000170,8,83,00,00,00,00,00,00,00,R
845.418288,00000309,8,09,9e,00,00,00,00,00,00,R
845.418505,0000017c,8,26,fc,00,00,00,00,00,00,R
845.423867,0000017c,8,22,6b,00,00,00,00,00,00,R
845.424078,00000170,8,de,00,00,00,00,00,00,00,R
845.424290,0000014a,8,00,00,00,79,7c,4d,bb,2c,R
845.424500,00000309,8,09,a2,00,00,00,00,00,00,R
845.429719,0000014a,8,00,00,00,7f,4f,46,ed,8a,R
845.429934,00000309,8,09,9e,00,00,00,00,00,00,R
845.430156,0000017c,8,27,1f,00,00,00,00,00,00,R
845.430365,00000170,8,94,00,00,00,00,00,00,00,R
845.435771,00000170,8,23,00,00,00,00,00,00,00,R
845.435999,0000017c,8,22,78,00,00,00,00,00,00,R
845.436212,00000309,8,09,a2,00,00,00,00,00,00,R
845.436422,0000014a,8,00,00,00,7e,d6,df,34,e0,R
845.442025,00000170,8,a6,00,00,00,00,00,00,00,R
845.442260,0000017c,8,27,16,00,00,00,00,00,00,R
845.442472,0000014a,8,00,00,00,7e,6e,e0,fc,aa,R
845.442682,00000309,8,09,9e,00,00,00,00,00,00,R
845.447668,0000017c,8,22,5a,00,00,00,00,00,00,R
845.447882,00000309,8,09,a3,00,00,00,00,00,00,R
845.448094,00000170,8,76,00,00,00,00,00,00,00,R
845.448305,0000014a,8,00,00,00,7e,03,bb,ca,7a,R
845.453707,00000170,8,2c,00,00,00,00,00,00,00,R
845.453926,00000309,8,09,9e,00,00,00,00,00,00,R
845.454146,0000017c,8,26,e2,00,00,00,00,00,00,R
845.454355,0000014a,8,00,00,00,7d,a8,e0,bc,ba,R
845.459763,00000170,8,65,00,00,00,00,00,00,00,R
845.459982,00000309,8,09,a3,00,00,00,00,00,00,R
845.460194,0000014a,8,00,00,00,7d,4a,3d,8b,6a,R
845.460411,0000017c,8,22,14,00,00,00,00,00,00,R
845.465712,0000014a,8,00,00,00,7c,fb,39,4a,80,R
845.465935,0000017c,8,26,8b,00,00,00,00,00,00,R
845.466144,00000170,8,1f,00,00,00,00,00,00,00,R
845.466354,00000309,8,09,9e,00,00,00,00,00,00,R
845.472043,00000170,8,fa,00,00,00,00,00,00,00,R
845.472270,0000017c,8,21,ae,00,00,00,00,00,00,R
845.472481,0000014a,8,00,00,00,7c,a5,ea,9d,06,R
845.472691,00000309,8,09,a3,00,00,00,00,00,00,R
845.477834,00000309,8,09,9f,00,00,00,00,00,00,R
845.478051,0000014a,8,00,00,00,7c,5f,b8,04,46,R
845.478260,00000170,8,72,00,00,00,00,00,00,00,R
845.478478,0000017c,8,26,19,00,00,00,00,00,00,R
845.483796,00000309,8,09,a4,00,00,00,00,00,00,R
845.484019,0000017c,8,21,32,00,00,00,00,00,00,R
845.484229,00000170,8,b3,00,00,00,00,00,00,00,R
845.484465,0000014a,8,00,00,00,7c,17,18,6a,c4,R
845.489951,0000014a,8,00,00,00,7b,d8,4b,dc,7e,R
845.490176,0000017c,8,25,95,00,00,00,00,00,00,R
845.490385,00000170,8,53,00,00,00,00,00,00,00,R
845.490597,00000309,8,09,9f,00,00,00,00,00,00,R
845.495770,00000000,8,00,00,00,00,00,00,00,00,T
845.502114,00000000,8,00,00,00,00,00,00,00,00,T
845.507604,00000000,8,00,00,00,00,00,00,00,00,T
845.513526,00000000,8,00,00,00,00,00,00,00,00,T
845.519741,00000000,8,00,00,00,00,00,00,00,00,T
845.525647,00000000,8,00,00,00,00,00,00,00,00,T
845.531664,00000000,8,00,00,00,00,00,00,00,00,T
845.537672,00000000,8,00,00,00,00,00,00,00,00,T
845.543824,00000000,8,00,00,00,00,00,00,00,00,T
845.549676,00000000,8,00,00,00,00,00,00,00,00,T
845.555516,00000000,8,00,00,00,00,00,00,00,00,T
845.561564,00000000,8,00,00,00,00,00,00,00,00,T
845.567630,00000000,8,00,00,00,00,00,00,00,00,T
845.573734,00000000,8,00,00,00,00,00,00,00,00,T
845.579730,00000000,8,00,00,00,00,00,00,00,00,T
845.585494,00000000,8,00,00,00,00,00,00,00,00,T
845.591845,00000000,8,00,00,00,00,00,00,00,00,T
845.597757,00000000,8,00,00,00,00,00,00,00,00,T
845.603861,00000000,8,00,00,00,00,00,00,00,00,T
845.609589,00000000,8,00,00,00,00,00,00,00,00,T
845.615788,00000000,8,00,00,00,00,00,00,00,00,T
845.621711,00000000,8,00,00,00,00,00,00,00,00,T
845.627790,00000000,8,00,00,00,00,00,00,00,00,T
845.633856,00000000,8,00,00,00,00,00,00,00,00,T
845.639956,00000000,8,00,00,00,00,00,00,00,00,T
845.645960,00000000,8,00,00,00,00,00,00,00,00,T
845.651581,00000000,8,00,00,00,00,00,00,00,00,T
845.657632,00000000,8,00,00,00,00,00,00,00,00,T
845.663584,00000000,8,00,00,00,00,00,00,00,00,T
845.669746,00000000,8,00,00,00,00,00,00,00,00,T
845.676082,00000000,8,00,00,00,00,00,00,00,00,T
845.682104,00000000,8,00,00,00,00,00,00,00,00,T
845.688289,00000000,8,00,00,00,00,00,00,00,00,T
845.693908,00000000,8,00,00,00,00,00,00,00,00,T
845.699631,00000000,8,00,00,00,00,00,00,00,00,T
845.705533,00000000,8,00,00,00,00,00,00,00,00,T
845.711678,00000000,8,00,00,00,00,00,00,00,00,T
845.717728,00000000,8,00,00,00,00,00,00,00,00,T
845.723614,00000000,8,00,00,00,00,00,00,00,00,T
845.729648,00000000,8,00,00,00,00,00,00,00,00,T
845.735979,00000000,8,00,00,00,00,00,00,00,00,T
845.741988,00000000,8,00,00,00,00,00,00,00,00,T
845.747802,00000000,8,00,00,00,00,00,00,00,00,T
845.754147,00000000,8,00,00,00,00,00,00,00,00,T
845.759996,00000000,8,00,00,00,00,00,00,00,00,T
845.765881,00000000,8,00,00,00,00,00,00,00,00,T
845.771561,00000000,8,00,00,00,00,00,00,00,00,T
845.777761,00000000,8,00,00,00,00,00,00,00,00,T
845.783572,00000000,8,00,00,00,00,00,00,00,00,T
845.789749,00000000,8,00,00,00,00,00,00,00,00,T
845.795836,00000000,8,00,00,00,00,00,00,00,00,T
845.801783,00000000,8,00,00,00,00,00,00,00,00,T
845.807868,00000000,8,00,00,00,00,00,00,00,00,T
845.813697,00000000,8,00,00,00,00,00,00,00,00,T
845.819828,00000000,8,00,00,00,00,00,00,00,00,T
845.825728,00000000,8,00,00,00,00,00,00,00,00,T
845.831698,00000000,8,00,00,00,00,00,00,00,00,T
845.837783,00000000,8,00,00,00,00,00,00,00,00,T
845.843637,00000000,8,00,00,00,00,00,00,00,00,T
845.849566,00000000,8,00,00,00,00,00,00,00,00,T
845.855798,00000000,8,00,00,00,00,00,00,00,00,T
845.861780,00000000,8,00,00,00,00,00,00,00,00,T
845.867543,00000000,8,00,00,00,00,00,00,00,00,T
845.873551,00000000,8,00,00,00,00,00,00,00,00,T
845.879649,00000000,8,00,00,00,00,00,00,00,00,T
845.885556,00000000,8,00,00,00,00,00,00,00,00,T
845.891616,00000000,8,00,00,00,00,00,00,00,00,T
845.897940,00000000,8,00,00,00,00,00,00,00,00,T
845.904154,00000000,8,00,00,00,00,00,00,00,00,T
845.909863,00000000,8,00,00,00,00,00,00,00,00,T
845.915689,00000000,8,00,00,00,00,00,00,00,00,T
845.921678,00000000,8,00,00,00,00,00,00,00,00,T
845.927771,00000000,8,00,00,00,00,00,00,00,00,T
845.933677,00000000,8,00,00,00,00,00,00,00,00,T
845.939792,00000000,8,00,00,00,00,00,00,00,00,T
845.945943,00000000,8,00,00,00,00,00,00,00,00,T
845.951753,00000000,8,00,00,00,00,00,00,00,00,T
845.957665,00000000,8,00,00,00,00,00,00,00,00,T
845.963675,00000000,8,00,00,00,00,00,00,00,00,T
845.969771,00000000,8,00,00,00,00,00,00,00,00,T
845.975604,00000000,8,00,00,00,00,00,00,00,00,T
845.981697,00000000,8,00,00,00,00,00,00,00,00,T
845.987677,00000000,8,00,00,00,00,00,00,00,00,T
845.993660,00000000,8,00,00,00,00,00,00,00,00,T
845.999704,00000000,8,00,00,00,00,00,00,00,00,T
846.005775,00000000,8,00,00,00,00,00,00,00,00,T
846.011871,00000000,8,00,00,00,00,00,00,00,00,T
846.018064,00000000,8,00,00,00,00,00,00,00,00,T
846.024053,00000000,8,00,00,00,00,00,00,00,00,T
846.030142,00000000,8,00,00,00,00,00,00,00,00,T
846.035758,00000000,8,00,00,00,00,00,00,00,00,T
846.041829,00000000,8,00,00,00,00,00,00,00,00,T
846.047751,00000000,8,00,00,00,00,00,00,00,00,T
846.053675,00000000,8,00,00,00,00,00,00,00,00,T
846.059737,00000000,8,00,00,00,00,00,00,00,00,T
846.066035,00000000,8,00,00,00,00,00,00,00,00,T
846.071822,00000000,8,00,00,00,00,00,00,00,00,T
846.077802,00000000,8,00,00,00,00,00,00,00,00,T
846.083791,00000000,8,00,00,00,00,00,00,00,00,T
846.089661,00000000,8,00,00,00,00,00,00,00,00,T
846.095825,00000000,8,00,00,00,00,00,00,00,00,T
846.101810,00000000,8,00,00,00,00,00,00,00,00,T
846.107762,00000000,8,00,00,00,00,00,00,00,00,T
846.113928,00000000,8,00,00,00,00,00,00,00,00,T
846.119772,00000000,8,00,00,00,00,00,00,00,00,T
846.125543,00000000,8,00,00,00,00,00,00,00,00,T
846.131581,00000000,8,00,00,00,00,00,00,00,00,T
846.137605,00000000,8,00,00,00,00,00,00,00,00,T
846.143930,00000000,8,00,00,00,00,00,00,00,00,T
846.149565,00000000,8,00,00,00,00,00,00,00,00,T
846.155695,00000000,8,00,00,00,00,00,00,00,00,T
846.161811,00000000,8,00,00,00,00,00,00,00,00,T
846.167608,00000000,8,00,00,00,00,00,00,00,00,T
846.173585,00000000,8,00,00,00,00,00,00,00,00,T
846.179621,00000000,8,00,00,00,00,00,00,00,00,T
846.185634,00000000,8,00,00,00,00,00,00,00,00,T
846.191575,00000000,8,00,00,00,00,00,00,00,00,T
846.197580,00000000,8,00,00,00,00,00,00,00,00,T
846.203713,00000000,8,00,00,00,00,00,00,00,00,T
846.209829,00000000,8,00,00,00,00,00,00,00,00,T
846.215654,00000000,8,00,00,00,00,00,00,00,00,T
846.221596,00000000,8,00,00,00,00,00,00,00,00,T
846.227513,00000000,8,00,00,00,00,00,00,00,00,T
846.233901,00000000,8,00,00,00,00,00,00,00,00,T
846.240144,00000000,8,00,00,00,00,00,00,00,00,T
846.246376,00000000,8,00,00,00,00,00,00,00,00,T
846.251925,00000000,8,00,00,00,00,00,00,00,00,T
846.258249,00000000,8,00,00,00,00,00,00,00,00,T
846.264349,00000000,8,00,00,00,00,00,00,00,00,T
846.269899,00000000,8,00,00,00,00,00,00,00,00,T
846.276582,00000000,8,00,00,00,00,00,00,00,00,T
846.282279,00000000,8,00,00,00,00,00,00,00,00,T
846.287961,00000000,8,00,00,00,00,00,00,00,00,T
846.293674,00000000,8,00,00,00,00,00,00,00,00,T
846.299804,00000000,8,00,00,00,00,00,00,00,00,T
846.305591,00000000,8,00,00,00,00,00,00,00,00,T
846.311692,00000000,8,00,00,00,00,00,00,00,00,T
846.317562,00000000,8,00,00,00,00,00,00,00,00,T
846.323919,00000000,8,00,00,00,00,00,00,00,00,T
846.329740,00000000,8,00,00,00,00,00,00,00,00,T
846.335659,00000000,8,00,00,00,00,00,00,00,00,T
846.341837,00000000,8,00,00,00,00,00,00,00,00,T
846.347647,00000000,8,00,00,00,00,00,00,00,00,T
846.353719,00000000,8,00,00,00,00,00,00,00,00,T
846.359650,00000000,8,00,00,00,00,00,00,00,00,T
846.365557,00000000,8,00,00,00,00,00,00,00,00,T
846.371526,00000000,8,00,00,00,00,00,00,00,00,T
846.377705,00000000,8,00,00,00,00,00,00,00,00,T
846.383852,00000000,8,00,00,00,00,00,00,00,00,T
846.389681,00000000,8,00,00,00,00,00,00,00,00,T
846.395591,00000000,8,00,00,00,00,00,00,00,00,T
846.401483,00000000,8,00,00,00,00,00,00,00,00,T
846.407621,00000000,8,00,00,00,00,00,00,00,00,T
846.413769,00000000,8,00,00,00,00,00,00,00,00,T
846.419537,00000000,8,00,00,00,00,00,00,00,00,T
846.425692,00000000,8,00,00,00,00,00,00,00,00,T
846.431776,00000000,8,00,00,00,00,00,00,00,00,T
846.437789,00000000,8,00,00,00,00,00,00,00,00,T
846.443655,00000000,8,00,00,00,00,00,00,00,00,T
846.449803,00000000,8,00,00,00,00,00,00,00,00,T
846.455583,00000000,8,00,00,00,00,00,00,00,00,T
846.461653,00000000,8,00,00,00,00,00,00,00,00,T
846.467705,00000000,8,00,00,00,00,00,00,00,00,T
846.473599,00000000,8,00,00,00,00,00,00,00,00,T
846.479600,00000000,8,00,00,00,00,00,00,00,00,T
846.485513,00000000,8,00,00,00,00,00,00,00,00,T
846.491830,00000000,8,00,00,00,00,00,00,00,00,T
846.497799,00000000,8,00,00,00,00,00,00,00,00,T
846.503948,00000000,8,00,00,00,00,00,00,00,00,T
846.509758,00000000,8,00,00,00,00,00,00,00,00,T
846.516110,00000000,8,00,00,00,00,00,00,00,00,T
846.522107,00000000,8,00,00,00,00,00,00,00,00,T
846.527720,00000000,8,00,00,00,00,00,00,00,00,T
846.534059,00000000,8,00,00,00,00,00,00,00,00,T
846.539716,00000000,8,00,00,00,00,00,00,00,00,T
846.545689,00000000,8,00,00,00,00,00,00,00,00,T
846.551747,00000000,8,00,00,00,00,00,00,00,00,T
846.557760,00000000,8,00,00,00,00,00,00,00,00,T
846.563649,00000000,8,00,00,00,00,00,00,00,00,T
846.569993,00000000,8,00,00,00,00,00,00,00,00,T
846.576087,00000000,8,00,00,00,00,00,00,00,00,T
846.582412,00000000,8,00,00,00,00,00,00,00,00,T
846.587617,00000000,8,00,00,00,00,00,00,00,00,T
846.593660,00000000,8,00,00,00,00,00,00,00,00,T
846.600050,00000000,8,00,00,00,00,00,00,00,00,T
846.606082,00000000,8,00,00,00,00,00,00,00,00,T
846.612586,00000000,8,00,00,00,00,00,00,00,00,T
846.618510,00000000,8,00,00,00,00,00,00,00,00,T
846.624056,00000000,8,00,00,00,00,00,00,00,00,T
846.630130,00000000,8,00,00,00,00,00,00,00,00,T
846.635910,00000000,8,00,00,00,00,00,00,00,00,T
846.642004,00000000,8,00,00,00,00,00,00,00,00,T
846.647849,00000000,8,00,00,00,00,00,00,00,00,T
846.653705,00000000,8,00,00,00,00,00,00,00,00,T
846.659763,00000000,8,00,00,00,00,00,00,00,00,T
846.665687,00000000,8,00,00,00,00,00,00,00,00,T
846.671716,00000000,8,00,00,00,00,00,00,00,00,T
846.677766,00000000,8,00,00,00,00,00,00,00,00,T
846.684080,00000000,8,00,00,00,00,00,00,00,00,T
846.690508,00000000,8,00,00,00,00,00,00,00,00,T
846.695819,00000000,8,00,00,00,00,00,00,00,00,T
846.702077,00000000,8,00,00,00,00,00,00,00,00,T
846.707914,00000000,8,00,00,00,00,00,00,00,00,T
846.713892,00000000,8,00,00,00,00,00,00,00,00,T
846.719966,00000000,8,00,00,00,00,00,00,00,00,T
846.726288,00000000,8,00,00,00,00,00,00,00,00,T
846.731968,00000000,8,00,00,00,00,00,00,00,00,T
846.737990,00000000,8,00,00,00,00,00,00,00,00,T
846.743994,00000000,8,00,00,00,00,00,00,00,00,T
846.749850,00000000,8,00,00,00,00,00,00,00,00,T
846.756254,00000000,8,00,00,00,00,00,00,00,00,T
846.761802,00000000,8,00,00,00,00,00,00,00,00,T
846.767596,00000000,8,00,00,00,00,00,00,00,00,T
846.773765,00000000,8,00,00,00,00,00,00,00,00,T
846.779702,00000000,8,00,00,00,00,00,00,00,00,T
846.785792,00000000,8,00,00,00,00,00,00,00,00,T
846.792013,00000000,8,00,00,00,00,00,00,00,00,T
846.798213,00000000,8,00,00,00,00,00,00,00,00,T
846.804148,00000000,8,00,00,00,00,00,00,00,00,T
846.810257,00000000,8,00,00,00,00,00,00,00,00,T
846.816001,00000000,8,00,00,00,00,00,00,00,00,T
846.821586,00000000,8,00,00,00,00,00,00,00,00,T
846.827647,00000000,8,00,00,00,00,00,00,00,00,T
846.834147,00000000,8,00,00,00,00,00,00,00,00,T
846.839646,00000000,8,00,00,00,00,00,00,00,00,T
846.845627,00000000,8,00,00,00,00,00,00,00,00,T
846.851734,00000000,8,00,00,00,00,00,00,00,00,T
846.857772,00000000,8,00,00,00,00,00,00,00,00,T
846.863686,00000000,8,00,00,00,00,00,00,00,00,T
846.870111,00000000,8,00,00,00,00,00,00,00,00,T
846.875585,00000000,8,00,00,00,00,00,00,00,00,T
846.881605,00000000,8,00,00,00,00,00,00,00,00,T
846.887653,00000000,8,00,00,00,00,00,00,00,00,T
846.893662,00000000,8,00,00,00,00,00,00,00,00,T
846.899996,00000000,8,00,00,00,00,00,00,00,00,T
846.905983,00000000,8,00,00,00,00,00,00,00,00,T
846.911590,00000000,8,00,00,00,00,00,00,00,00,T
846.917884,00000000,8,00,00,00,00,00,00,00,00,T
846.923946,00000000,8,00,00,00,00,00,00,00,00,T
846.930071,00000000,8,00,00,00,00,00,00,00,00,T
846.936003,00000000,8,00,00,00,00,00,00,00,00,T
846.941854,00000000,8,00,00,00,00,00,00,00,00,T
846.948230,00000000,8,00,00,00,00,00,00,00,00,T
846.953610,00000000,8,00,00,00,00,00,00,00,00,T
846.959703,00000000,8,00,00,00,00,00,00,00,00,T
846.965556,00000000,8,00,00,00,00,00,00,00,00,T
846.971742,00000000,8,00,00,00,00,00,00,00,00,T
846.977834,00000000,8,00,00,00,00,00,00,00,00,T
846.983961,00000000,8,00,00,00,00,00,00,00,00,T
846.989647,00000000,8,00,00,00,00,00,00,00,00,T
846.995711,00000000,8,00,00,00,00,00,00,00,00,T
847.001665,00000000,8,00,00,00,00,00,00,00,00,T
847.007736,00000000,8,00,00,00,00,00,00,00,00,T
847.013695,00000000,8,00,00,00,00,00,00,00,00,T
847.019720,00000000,8,00,00,00,00,00,00,00,00,T
847.025584,00000000,8,00,00,00,00,00,00,00,00,T
847.031695,00000000,8,00,00,00,00,00,00,00,00,T
847.037619,00000000,8,00,00,00,00,00,00,00,00,T
847.044061,00000000,8,00,00,00,00,00,00,00,00,T
847.049789,00000000,8,00,00,00,00,00,00,00,00,T
847.055951,00000000,8,00,00,00,00,00,00,00,00,T
847.061707,00000000,8,00,00,00,00,00,00,00,00,T
847.067907,00000000,8,00,00,00,00,00,00,00,00,T
847.073749,00000000,8,00,00,00,00,00,00,00,00,T
